191,16,0,154
191,16,0,154
191,16,0,154
184,16,0,145
184,16,0,145
184,16,0,145
123,14,0,109
123,14,0,109
127,14,0,113
127,14,0,113
127,14,0,113
111,12,0,100
111,12,0,100
111,12,0,100
104,15,4,101
104,15,4,101
104,15,4,101
194,18,0,158
194,18,0,158
194,18,0,158
193,14,0,129
193,14,0,129
123,14,0,109
193,14,0,129
127,20,0,106
127,20,0,106
127,20,0,106
122,12,0,91
122,12,0,91
122,12,0,91
112,10,0,87
112,10,0,87
112,10,0,87
154,13,0,123
154,13,0,123
154,13,0,123
150,51,28,181
150,51,28,181
150,51,28,181
135,32,12,139
135,32,12,139
135,32,12,139
135,32,12,139
111,13,0,69
111,13,0,69
111,13,0,69
139,44,23,163
139,44,23,163
139,44,23,163
121,20,2,109
121,20,2,109
121,20,2,109
113,15,0,96
113,15,0,96
113,15,0,96
113,15,0,96
139,13,0,28
139,13,0,28
139,13,0,28
104,24,0,104
104,24,0,104
104,24,0,104
122,12,0,92
122,12,0,92
122,12,0,92
118,9,0,93
118,9,0,93
118,9,0,93
149,12,0,119
149,12,0,119
149,12,0,119
144,36,13,142
144,36,13,142
144,36,13,142
122,14,0,95
122,14,0,95
122,14,0,95
111,10,0,86
111,10,0,86
111,10,0,86
128,11,0,104
128,11,0,104
128,11,0,104
156,47,24,175
156,47,24,175
156,47,24,175
127,16,0,102
127,16,0,102
127,16,0,102
116,12,0,90
116,12,0,90
116,12,0,90
109,11,0,93
109,11,0,93
109,11,0,93
160,50,25,178
160,50,25,178
160,50,25,178
160,50,25,178
130,18,0,106
130,18,0,106
130,18,0,106
111,10,0,88
111,10,0,88
111,10,0,88
125,11,0,104
125,11,0,104
125,11,0,104
160,50,25,178
160,50,25,178
160,50,25,178
160,50,25,178
130,18,0,106
130,18,0,106
130,18,0,106
111,10,0,88
111,10,0,88
111,10,0,88
125,11,0,104
125,11,0,104
125,11,0,104
127,17,0,102
127,17,0,102
127,17,0,102
112,10,0,87
112,10,0,87
112,10,0,87
123,10,0,99
123,10,0,99
123,10,0,99
125,15,0,97
125,15,0,97
125,15,0,97
125,15,0,97
112,10,0,87
112,10,0,87
112,10,0,87
134,11,0,101
134,11,0,101
152,39,17,156
152,39,17,156
152,39,17,156
126,15,0,98
126,15,0,98
126,15,0,98
114,11,0,88
114,11,0,88
114,11,0,88
133,12,0,109
133,12,0,109
133,12,0,109
166,56,27,189
166,56,27,189
166,56,27,189
133,19,0,109
133,19,0,109
133,19,0,109
121,14,0,95
121,14,0,95
121,14,0,95
119,10,0,96
119,10,0,96
119,10,0,96
101,22,7,96
101,22,7,96
101,22,7,96
121,12,0,91
121,12,0,91
121,12,0,91
